Date,time,Wind Speed(m/s),Wind Direction(degree),Atmospheric Temperature(°C),Atmospheric Humidity(%),24-hour Cumulative Rainfall(mm/24h),Solar Radiation(W/m2)
2026-06-09,07:54:57,0.0,0,14.8,64.8,0.0,0
2026-06-09,07:55:57,0.0,0,14.8,64.7,0.0,0
2026-06-09,07:56:58,0.0,0,14.8,64.8,0.0,0
2026-06-09,07:57:58,0.0,0,14.8,64.7,0.0,0
2026-06-09,07:58:58,0.0,0,14.8,64.7,0.0,0
2026-06-09,07:59:58,0.0,0,14.8,64.7,0.0,0
2026-06-09,08:00:58,0.0,0,14.8,64.7,0.0,0
2026-06-09,08:01:58,0.0,0,14.8,64.6,0.0,0
2026-06-09,08:02:58,0.0,0,14.8,64.6,0.0,0
2026-06-09,08:03:58,0.0,0,14.8,64.6,0.0,0
2026-06-09,08:04:58,0.0,0,14.8,64.6,0.0,0
2026-06-09,08:05:58,0.0,0,14.8,64.6,0.0,0
2026-06-09,08:06:58,0.0,0,14.8,64.7,0.0,0
2026-06-09,08:07:58,0.0,0,14.8,64.6,0.0,0
2026-06-09,08:08:58,0.0,0,14.8,64.6,0.0,0
2026-06-09,08:09:58,0.0,0,14.8,64.5,0.0,0
2026-06-09,08:10:58,0.0,0,14.8,64.5,0.0,0
2026-06-09,08:11:58,0.0,0,14.8,64.6,0.0,0
2026-06-09,08:12:58,0.0,0,14.8,64.5,0.0,0
2026-06-09,08:13:59,0.0,0,14.8,64.5,0.0,0
2026-06-09,08:14:59,0.0,0,14.8,64.5,0.0,0
2026-06-09,08:15:59,0.0,0,14.8,64.5,0.0,0
2026-06-09,08:16:59,0.0,0,14.8,64.5,0.0,0
2026-06-09,08:17:59,0.0,0,14.8,64.5,0.0,0
2026-06-09,08:18:59,0.0,0,14.8,64.5,0.0,0
2026-06-09,08:19:59,0.0,0,14.8,64.5,0.0,0
2026-06-09,08:20:59,0.0,0,14.8,64.5,0.0,0
2026-06-09,08:21:59,0.0,0,14.8,64.4,0.0,0
2026-06-09,08:22:59,0.0,0,14.8,64.5,0.0,0
2026-06-09,08:23:59,0.0,0,14.8,64.3,0.0,0
2026-06-09,08:24:59,0.0,0,14.8,64.3,0.0,0
2026-06-09,08:25:59,0.0,0,14.8,64.4,0.0,0
2026-06-09,08:26:59,0.0,0,14.8,64.3,0.0,0
2026-06-09,08:28:00,0.0,0,14.8,64.3,0.0,0
2026-06-09,08:28:59,0.0,0,14.8,64.5,0.0,0
2026-06-09,08:30:00,0.0,0,14.7,64.4,0.0,0
2026-06-09,08:31:00,0.0,0,14.8,64.4,0.0,0
2026-06-09,08:32:00,0.0,0,14.8,64.5,0.0,0
2026-06-09,08:33:00,0.0,0,14.8,64.4,0.0,0
2026-06-09,08:34:00,0.0,0,14.8,64.4,0.0,0
2026-06-09,08:35:00,0.0,0,14.8,64.3,0.0,0
2026-06-09,08:36:00,0.0,0,14.8,64.4,0.0,0
2026-06-09,08:37:00,0.0,0,14.7,64.4,0.0,0
2026-06-09,08:38:00,0.0,0,14.8,64.4,0.0,0
2026-06-09,08:39:00,0.0,0,14.7,64.3,0.0,0
2026-06-09,08:40:00,0.0,0,14.7,64.3,0.0,0
2026-06-09,08:41:00,0.0,0,14.7,64.4,0.0,0
2026-06-09,08:42:00,0.0,0,14.7,64.5,0.0,0
2026-06-09,08:43:01,0.0,0,14.7,64.5,0.0,0
2026-06-09,08:44:00,0.0,0,14.7,64.5,0.0,0
2026-06-09,08:45:01,0.0,0,14.7,64.6,0.0,0
2026-06-09,08:46:01,0.0,0,14.7,64.6,0.0,0
2026-06-09,08:47:01,0.0,0,14.7,64.7,0.0,0
2026-06-09,08:48:01,0.0,0,14.7,64.6,0.0,0
2026-06-09,08:49:01,0.0,0,14.7,64.6,0.0,0
2026-06-09,08:50:01,0.0,0,14.7,64.6,0.0,0
2026-06-09,08:51:01,0.0,0,14.7,64.6,0.0,0
2026-06-09,08:52:01,0.0,0,14.8,64.5,0.0,0
2026-06-09,08:53:01,0.0,0,14.8,64.5,0.0,0
2026-06-09,08:54:01,0.0,0,14.8,64.5,0.0,0
2026-06-09,08:55:01,0.0,0,14.8,64.6,0.0,0
2026-06-09,08:56:01,0.0,0,14.8,64.5,0.0,0
2026-06-09,08:57:01,0.0,0,14.8,64.4,0.0,0
2026-06-09,08:58:01,0.0,0,14.8,64.4,0.0,0
2026-06-09,08:59:01,0.0,0,14.8,64.4,0.0,0
2026-06-09,09:00:02,0.0,0,14.9,64.4,0.0,0
2026-06-09,09:01:02,0.0,0,14.8,64.2,0.0,0
2026-06-09,09:02:02,0.0,0,14.9,64.2,0.0,0
2026-06-09,09:03:02,0.0,0,14.9,64.1,0.0,0
2026-06-09,09:04:02,0.0,0,14.9,64.1,0.0,0
2026-06-09,09:05:02,0.0,0,14.9,64.0,0.0,0
2026-06-09,09:06:02,0.0,0,14.9,64.0,0.0,0
2026-06-09,09:07:02,0.0,0,15.0,63.9,0.0,0
2026-06-09,09:08:02,0.0,0,14.9,63.8,0.0,0
2026-06-09,09:09:02,0.0,0,15.0,63.8,0.0,0
2026-06-09,09:10:02,0.0,0,15.0,63.7,0.0,0
2026-06-09,09:11:02,0.0,0,15.0,63.7,0.0,0
2026-06-09,09:12:02,0.0,0,15.0,63.8,0.0,0
2026-06-09,09:13:02,0.0,0,15.0,63.6,0.0,0
2026-06-09,09:14:02,0.0,0,15.0,63.5,0.0,0
2026-06-09,09:15:02,0.0,0,15.0,63.5,0.0,0
2026-06-09,09:16:02,0.0,0,15.0,63.5,0.0,0
2026-06-09,09:17:02,0.0,0,15.0,63.5,0.0,0
2026-06-09,09:18:03,0.0,0,15.0,63.4,0.0,0
2026-06-09,09:19:03,0.0,0,15.0,63.5,0.0,0
2026-06-09,09:20:03,0.0,0,15.0,63.4,0.0,0
2026-06-09,09:21:03,0.0,0,15.0,63.3,0.0,0
2026-06-09,09:22:03,0.0,0,15.1,63.3,0.0,0
2026-06-09,09:23:03,0.0,0,15.0,63.3,0.0,0
2026-06-09,09:24:03,0.0,0,15.1,63.3,0.0,0
2026-06-09,09:25:03,0.0,0,15.0,63.3,0.0,0
2026-06-09,09:26:03,0.0,0,15.0,63.3,0.0,0
2026-06-09,09:27:03,0.0,0,15.1,63.3,0.0,0
2026-06-09,09:28:03,0.0,0,15.1,63.4,0.0,0
2026-06-09,09:29:03,0.0,0,15.1,63.7,0.0,0
2026-06-09,09:30:03,0.0,0,15.1,63.6,0.0,0
2026-06-09,09:31:04,0.0,0,15.0,64.0,0.0,0
2026-06-09,09:32:03,0.0,0,15.0,63.9,0.0,0
2026-06-09,09:33:04,0.0,0,15.0,63.8,0.0,0
2026-06-09,09:34:04,0.0,0,15.0,64.1,0.0,0
2026-06-09,09:35:04,0.0,0,15.0,64.2,0.0,0
2026-06-09,09:36:04,0.0,0,15.0,64.2,0.0,0
2026-06-09,09:37:04,0.0,0,15.0,64.1,0.0,0
2026-06-09,09:38:04,0.0,0,15.0,64.1,0.0,0
2026-06-09,09:39:04,0.0,0,15.0,64.2,0.0,0
2026-06-09,09:40:04,0.0,0,15.0,64.2,0.0,0
2026-06-09,09:41:04,0.0,0,15.0,64.1,0.0,0
2026-06-09,09:42:04,0.0,0,15.0,64.1,0.0,0
2026-06-09,09:43:04,0.0,0,15.0,64.1,0.0,0
2026-06-09,09:44:04,0.0,0,15.0,64.3,0.0,0
2026-06-09,09:45:04,0.0,0,15.0,64.2,0.0,0
2026-06-09,09:46:04,0.0,0,15.0,64.2,0.0,0
2026-06-09,09:47:05,0.0,0,15.0,64.2,0.0,0
2026-06-09,09:48:05,0.0,0,15.0,64.2,0.0,0
2026-06-09,09:49:05,0.0,0,15.1,64.3,0.0,0
2026-06-09,09:50:05,0.0,0,15.0,64.3,0.0,0
2026-06-09,09:51:05,0.0,0,15.1,64.3,0.0,0
2026-06-09,09:52:05,0.0,0,15.0,64.2,0.0,0
2026-06-09,09:53:05,0.0,0,15.0,64.2,0.0,0
2026-06-09,09:54:05,0.0,0,15.1,64.2,0.0,0
2026-06-09,09:55:05,0.0,0,15.0,64.3,0.0,0
2026-06-09,09:56:05,0.0,0,15.1,64.2,0.0,0
2026-06-09,09:57:05,0.0,0,15.1,64.2,0.0,0
2026-06-09,09:58:05,0.0,0,15.0,64.2,0.0,0
2026-06-09,09:59:05,0.0,0,15.1,64.2,0.0,0
2026-06-09,10:00:05,0.0,0,15.0,64.3,0.0,0
2026-06-09,10:01:05,0.0,0,15.1,64.3,0.0,0
2026-06-09,10:02:05,0.0,0,15.1,64.3,0.0,0
2026-06-09,10:03:06,0.0,0,15.1,64.3,0.0,0
2026-06-09,10:04:06,0.0,0,15.1,64.1,0.0,0
2026-06-09,10:05:06,0.0,0,15.1,64.2,0.0,0
2026-06-09,10:06:06,0.0,0,15.1,64.1,0.0,0
2026-06-09,10:07:06,0.0,0,15.1,64.1,0.0,0
2026-06-09,10:08:06,0.0,0,15.2,64.1,0.0,0
2026-06-09,10:09:06,0.0,0,15.1,64.1,0.0,0
2026-06-09,10:10:06,0.0,0,15.2,64.0,0.0,0
2026-06-09,10:11:06,0.0,0,15.2,64.0,0.0,0
2026-06-09,10:12:06,0.0,0,15.2,64.0,0.0,0
2026-06-09,10:13:06,0.0,0,15.2,63.9,0.0,0
2026-06-09,10:14:06,0.0,0,15.2,63.9,0.0,0
2026-06-09,10:15:06,0.0,0,15.2,64.0,0.0,0
2026-06-09,10:16:06,0.0,0,15.2,63.9,0.0,0
2026-06-09,10:17:06,0.0,0,15.2,63.8,0.0,0
2026-06-09,10:18:07,0.0,0,15.2,63.7,0.0,0
2026-06-09,10:19:06,0.0,0,15.2,63.7,0.0,0
2026-06-09,10:20:07,0.0,0,15.2,63.7,0.0,0
2026-06-09,10:21:07,0.0,0,15.2,63.7,0.0,0
2026-06-09,10:22:07,0.0,0,15.3,63.7,0.0,0
2026-06-09,10:23:07,0.0,0,15.3,63.5,0.0,0
2026-06-09,10:24:07,0.0,0,15.3,63.6,0.0,0
2026-06-09,10:25:07,0.0,0,15.3,63.6,0.0,0
2026-06-09,10:26:07,0.0,0,15.3,63.6,0.0,0
2026-06-09,10:27:07,0.0,0,15.3,63.7,0.0,0
2026-06-09,10:28:07,0.0,0,15.3,63.7,0.0,0
2026-06-09,10:29:07,0.0,0,15.3,63.7,0.0,0
2026-06-09,10:30:07,0.0,0,15.3,63.7,0.0,0
2026-06-09,10:31:07,0.0,0,15.3,63.8,0.0,0
2026-06-09,10:32:07,0.0,0,15.3,63.7,0.0,0
2026-06-09,10:33:07,0.0,0,15.3,63.6,0.0,0
2026-06-09,10:34:07,0.0,0,15.4,63.7,0.0,0
2026-06-09,10:35:08,0.0,0,15.4,63.6,0.0,0
2026-06-09,10:36:08,0.0,0,15.3,63.5,0.0,0
2026-06-09,10:37:08,0.0,0,15.4,63.5,0.0,0
2026-06-09,10:38:08,0.0,0,15.4,63.6,0.0,0
2026-06-09,10:39:08,0.0,0,15.4,63.8,0.0,0
2026-06-09,10:40:08,0.0,0,15.4,63.9,0.0,0
2026-06-09,10:41:08,0.0,0,15.4,63.9,0.0,0
2026-06-09,10:42:08,0.0,0,15.4,64.0,0.0,0
2026-06-09,10:43:08,0.0,0,15.4,63.8,0.0,0
2026-06-09,10:44:08,0.0,0,15.4,63.8,0.0,0
2026-06-09,10:45:08,0.0,0,15.4,63.7,0.0,0
2026-06-09,10:46:08,0.0,0,15.4,63.8,0.0,0
2026-06-09,10:47:08,0.0,0,15.4,63.7,0.0,0
2026-06-09,10:48:08,0.0,0,15.4,63.7,0.0,0
2026-06-09,10:49:08,0.0,0,15.4,63.8,0.0,0
2026-06-09,10:50:08,0.0,0,15.4,63.7,0.0,0
2026-06-09,10:51:09,0.0,0,15.4,63.7,0.0,0
2026-06-09,10:52:09,0.0,0,15.4,63.7,0.0,0
2026-06-09,10:53:09,0.0,0,15.4,63.6,0.0,0
2026-06-09,10:54:09,0.0,0,15.4,63.6,0.0,0
2026-06-09,10:55:09,0.0,0,15.4,63.6,0.0,0
2026-06-09,10:56:09,0.0,0,15.4,63.6,0.0,0
2026-06-09,10:57:09,0.0,0,15.4,64.1,0.0,0
2026-06-09,10:58:09,0.0,0,15.4,65.4,0.0,0
2026-06-09,10:59:09,0.0,0,15.4,66.1,0.0,0
2026-06-09,11:00:09,0.0,0,15.4,66.6,0.0,0
2026-06-09,11:01:09,0.0,0,15.4,66.7,0.0,0
2026-06-09,11:02:09,0.0,0,15.4,66.5,0.0,0
2026-06-09,11:03:09,0.0,0,15.4,66.2,0.0,0
2026-06-09,11:04:09,0.0,0,15.4,65.8,0.0,0
2026-06-09,11:05:09,0.0,0,15.4,65.7,0.0,0
2026-06-09,11:06:10,0.0,0,15.4,65.6,0.0,0
2026-06-09,11:07:09,0.0,0,15.4,65.4,0.0,0
2026-06-09,11:08:10,0.0,0,15.4,65.4,0.0,0
2026-06-09,11:09:10,0.0,0,15.4,65.4,0.0,0
2026-06-09,11:10:10,0.0,0,15.4,65.4,0.0,0
2026-06-09,11:11:10,0.0,0,15.5,65.2,0.0,0
2026-06-09,11:12:10,0.0,0,15.4,65.1,0.0,0
2026-06-09,11:13:10,0.0,0,15.5,65.1,0.0,0
