valid_time,latitude,longitude,d2m,t2m,ssrd,u10,v10,sp,tp,number,expver,humidity
2023-06-08 00:00:00,-34.900000000000006,-71.90000000000003,284.87787,284.97296,8.194408e+06,0.95599365,-1.2144318,99583.75,2.1934502e-06,0,0001,99.854004
2023-06-08 01:00:00,-34.900000000000006,-71.90000000000003,284.453,284.53137,0.0,0.5136566,-1.646347,99627.125,0.0,0,0001,99.879524
2023-06-08 02:00:00,-34.900000000000006,-71.90000000000003,284.38562,284.4919,0.0,0.33320618,-1.827591,99649.06,0.0,0,0001,99.83658
2023-06-08 03:00:00,-34.900000000000006,-71.90000000000003,284.19086,284.31757,0.0,0.42729187,-1.7543335,99718.31,2.2351742e-07,0,0001,99.80498
2023-06-08 04:00:00,-34.900000000000006,-71.90000000000003,284.05255,284.23294,0.0,0.2273407,-1.8311462,99777.875,1.0356307e-06,0,0001,99.72248
2023-06-08 05:00:00,-34.900000000000006,-71.90000000000003,284.04572,284.23676,0.0,-0.51727295,-2.0263672,99769.5,1.8551946e-06,0,0001,99.70593
2023-06-08 06:00:00,-34.900000000000006,-71.90000000000003,284.00723,284.2135,0.0,-0.9011078,-1.9715729,99766.0,2.272427e-06,0,0001,99.682465
2023-06-08 07:00:00,-34.900000000000006,-71.90000000000003,283.74332,284.2544,0.0,-1.3550415,-2.3764648,99753.06,3.1292439e-06,0,0001,99.21488
2023-06-08 08:00:00,-34.900000000000006,-71.90000000000003,283.609,284.27957,0.0,-1.1669922,-2.3121185,99686.625,8.188188e-06,0,0001,98.97117
2023-06-08 09:00:00,-34.900000000000006,-71.90000000000003,283.5091,284.18793,0.0,-1.035614,-2.4162598,99659.19,1.40547745e-05,0,0001,98.958046
2023-06-08 10:00:00,-34.900000000000006,-71.90000000000003,283.64722,284.45758,0.0,-0.9569855,-2.4799194,99622.75,1.6982853e-05,0,0001,98.75827
2023-06-08 11:00:00,-34.900000000000006,-71.90000000000003,283.7002,284.5511,0.0,-0.8640747,-2.63974,99641.44,1.9143521e-05,0,0001,98.69697
2023-06-08 12:00:00,-34.900000000000006,-71.90000000000003,283.78168,284.7237,504.0,-0.7219696,-2.7797394,99675.375,2.298057e-05,0,0001,98.55917
2023-06-08 13:00:00,-34.900000000000006,-71.90000000000003,284.0706,285.21948,116084.0,-0.73812866,-2.8074493,99698.875,2.9313564e-05,0,0001,98.24818
2023-06-08 14:00:00,-34.900000000000006,-71.90000000000003,284.4285,285.992,425572.0,-0.75764465,-3.228592,99683.125,3.7300586e-05,0,0001,97.62846
2023-06-08 15:00:00,-34.900000000000006,-71.90000000000003,284.6316,286.97006,974188.0,-0.46624756,-4.3582764,99691.375,4.0891766e-05,0,0001,96.48176
2023-06-08 16:00:00,-34.900000000000006,-71.90000000000003,284.665,287.5268,1.473576e+06,-0.4291687,-4.809265,99672.625,7.093251e-05,0,0001,95.71606
2023-06-08 17:00:00,-34.900000000000006,-71.90000000000003,284.42697,288.4287,2.341e+06,0.15759277,-5.8814983,99590.375,8.412004e-05,0,0001,94.068344
2023-06-08 18:00:00,-34.900000000000006,-71.90000000000003,285.02838,288.31726,3.038236e+06,0.4666748,-5.406891,99574.0,0.00084278284,0,0001,95.10306
2023-06-08 19:00:00,-34.900000000000006,-71.90000000000003,285.41418,288.34973,3.600108e+06,0.25675964,-5.5811157,99571.69,0.0012518198,0,0001,95.620804
2023-06-08 20:00:00,-34.900000000000006,-71.90000000000003,285.7085,287.74127,3.961708e+06,-0.18545532,-6.3684864,99519.81,0.0021030188,0,0001,96.94505
2023-06-08 21:00:00,-34.900000000000006,-71.90000000000003,285.6542,287.07343,4.079064e+06,-0.52604675,-6.558325,99479.44,0.0033926247,0,0001,97.854126
2023-06-08 22:00:00,-34.900000000000006,-71.90000000000003,285.85022,286.45166,4.08914e+06,-0.15655518,-6.4376526,99436.94,0.0051893173,0,0001,99.084305
2023-06-08 23:00:00,-34.900000000000006,-71.90000000000003,285.90613,286.3558,4.08914e+06,0.42678833,-6.3569736,99464.0,0.0074111847,0,0001,99.31457
2023-06-09 00:00:00,-34.900000000000006,-71.90000000000003,286.0462,286.4501,4.08914e+06,0.83428955,-6.1921663,99476.5,0.009581346,0,0001,99.3844
2023-06-09 01:00:00,-34.900000000000006,-71.90000000000003,286.19727,286.46942,0.0,1.2914886,-5.785386,99538.5,0.0023739804,0,0001,99.58478
2023-06-09 02:00:00,-34.900000000000006,-71.90000000000003,286.4076,286.58984,0.0,2.2103577,-3.9517899,99626.06,0.005968511,0,0001,99.72192
2023-06-09 03:00:00,-34.900000000000006,-71.90000000000003,286.3971,286.55298,0.0,2.0158234,-1.0733585,99715.0,0.0087665655,0,0001,99.762245
2023-06-09 04:00:00,-34.900000000000006,-71.90000000000003,285.93396,286.3379,0.0,1.7365723,0.41535378,99771.75,0.009723648,0,0001,99.38402
2023-06-09 05:00:00,-34.900000000000006,-71.90000000000003,285.20386,285.83905,0.0,1.3081818,1.1047592,99798.75,0.01013048,0,0001,99.03084
2023-06-09 06:00:00,-34.900000000000006,-71.90000000000003,284.5442,285.27344,0.0,1.0682373,1.1313753,99849.5,0.010338247,0,0001,98.88551
2023-06-09 07:00:00,-34.900000000000006,-71.90000000000003,284.51147,285.01184,0.0,1.1633759,1.1179323,99861.06,0.010427706,0,0001,99.23353
2023-06-09 08:00:00,-34.900000000000006,-71.90000000000003,283.85352,284.396,0.0,0.94218445,1.4932241,99886.19,0.010520376,0,0001,99.167206
2023-06-09 09:00:00,-34.900000000000006,-71.90000000000003,283.01355,283.59534,0.0,0.8439789,1.7444639,99913.125,0.010571741,0,0001,99.104515
2023-06-09 10:00:00,-34.900000000000006,-71.90000000000003,282.34473,282.88867,0.0,0.19413757,1.8069258,99951.06,0.010588901,0,0001,99.16021
2023-06-09 11:00:00,-34.900000000000006,-71.90000000000003,281.72522,282.1776,0.0,-0.08224487,1.6555634,99989.625,0.010590183,0,0001,99.299416
2023-06-09 12:00:00,-34.900000000000006,-71.90000000000003,281.1355,281.41907,732.0,0.10140991,1.5688915,100073.375,0.010590183,0,0001,99.559135
2023-06-09 13:00:00,-34.900000000000006,-71.90000000000003,281.84814,282.3097,220492.0,0.28901672,1.1894083,100128.375,0.010590183,0,0001,99.28559
2023-06-09 14:00:00,-34.900000000000006,-71.90000000000003,282.2276,283.8288,942724.0,0.60461426,1.5792294,100171.25,0.010590183,0,0001,97.552055
2023-06-09 15:00:00,-34.900000000000006,-71.90000000000003,281.8891,284.82538,2.193316e+06,0.8014984,2.1182117,100213.0,0.010590183,0,0001,95.56229
2023-06-09 16:00:00,-34.900000000000006,-71.90000000000003,280.9076,285.6718,3.781544e+06,1.2391815,2.5819798,100231.25,0.010590175,0,0001,92.89778
2023-06-09 17:00:00,-34.900000000000006,-71.90000000000003,279.6278,286.06293,5.43698e+06,1.7811737,2.669878,100211.19,0.010591039,0,0001,90.51288
2023-06-09 18:00:00,-34.900000000000006,-71.90000000000003,278.67822,286.1631,7.084636e+06,2.2684937,2.6170893,100182.31,0.010591042,0,0001,89.03622
2023-06-09 19:00:00,-34.900000000000006,-71.90000000000003,277.56787,285.52106,8.498436e+06,2.270172,2.752304,100151.5,0.010591892,0,0001,88.355125
2023-06-09 20:00:00,-34.900000000000006,-71.90000000000003,276.9599,285.11658,9.530492e+06,2.2016602,2.570715,100174.5,0.010591892,0,0001,88.05407
2023-06-09 21:00:00,-34.900000000000006,-71.90000000000003,276.87408,284.3272,1.0038916e+07,1.9536743,1.9691591,100199.5,0.010591892,0,0001,89.00836
2023-06-09 22:00:00,-34.900000000000006,-71.90000000000003,276.86548,283.17896,1.0109536e+07,1.7093811,1.8007784,100243.44,0.010591892,0,0001,90.58766
2023-06-09 23:00:00,-34.900000000000006,-71.90000000000003,276.81213,282.3579,1.0109536e+07,1.5430603,1.8241434,100286.125,0.010591892,0,0001,91.669914
2023-06-10 00:00:00,-34.900000000000006,-71.90000000000003,276.72058,281.80182,1.0109536e+07,1.1309814,1.8379469,100325.875,0.010591892,0,0001,92.33111
2023-06-10 01:00:00,-34.900000000000006,-71.90000000000003,276.76593,281.27216,0.0,0.77864075,1.727108,100356.5,0.0,0,0001,93.16243
2023-06-10 02:00:00,-34.900000000000006,-71.90000000000003,276.81873,280.78217,0.0,0.5998688,1.6773195,100396.5,0.0,0,0001,93.95573
2023-06-10 03:00:00,-34.900000000000006,-71.90000000000003,276.67786,280.3092,0.0,0.048538208,1.4877224,100383.94,0.0,0,0001,94.44157
2023-06-10 04:00:00,-34.900000000000006,-71.90000000000003,276.64282,279.92322,0.0,-0.17547607,1.3691883,100401.06,0.0,0,0001,94.96105
2023-06-10 05:00:00,-34.900000000000006,-71.90000000000003,276.3446,279.32855,0.0,-0.26139832,1.4762802,100347.5,0.0,0,0001,95.3981
2023-06-10 06:00:00,-34.900000000000006,-71.90000000000003,276.12915,278.92822,0.0,-0.14710999,1.5970554,100372.0,0.0,0,0001,95.671974
2023-06-10 07:00:00,-34.900000000000006,-71.90000000000003,274.5705,278.4074,0.0,-0.19108582,1.7433014,100305.75,8.5830686e-07,0,0001,94.09229
2023-06-10 08:00:00,-34.900000000000006,-71.90000000000003,274.58594,278.0138,0.0,-0.018966675,1.8691816,100319.94,8.5830686e-07,0,0001,94.70132
2023-06-10 09:00:00,-34.900000000000006,-71.90000000000003,274.6183,277.9779,0.0,0.10292053,2.150797,100281.375,1.2853461e-06,0,0001,94.80413
2023-06-10 10:00:00,-34.900000000000006,-71.90000000000003,274.81604,278.18994,0.0,0.10235596,2.3606224,100279.69,1.2874598e-06,0,0001,94.786514
2023-06-10 11:00:00,-34.900000000000006,-71.90000000000003,275.09595,278.09045,0.0,-0.040878296,2.5063381,100289.06,1.2874598e-06,0,0001,95.360535
2023-06-10 12:00:00,-34.900000000000006,-71.90000000000003,275.39404,278.052,732.0,-0.12120056,2.5314226,100315.44,1.2874598e-06,0,0001,95.87301
2023-06-10 13:00:00,-34.900000000000006,-71.90000000000003,276.51398,279.46954,262584.0,-0.21846008,2.4238462,100349.44,1.2874598e-06,0,0001,95.44343
2023-06-10 14:00:00,-34.900000000000006,-71.90000000000003,277.31708,281.8628,1.098668e+06,-0.18882751,3.0962276,100368.625,1.2874598e-06,0,0001,93.11917
2023-06-10 15:00:00,-34.900000000000006,-71.90000000000003,277.89532,283.34988,2.458812e+06,0.024642944,3.6644077,100384.19,1.2874598e-06,0,0001,91.8324
2023-06-10 16:00:00,-34.900000000000006,-71.90000000000003,277.66364,284.60086,4.185416e+06,0.32632446,3.9751558,100358.5,1.7253278e-06,0,0001,89.74848
2023-06-10 17:00:00,-34.900000000000006,-71.90000000000003,276.51752,285.5035,6.088828e+06,0.53414917,4.300749,100293.44,1.7106531e-06,0,0001,86.92095
2023-06-10 18:00:00,-34.900000000000006,-71.90000000000003,275.51526,286.0277,7.94174e+06,0.75553894,4.49763,100220.625,1.7106531e-06,0,0001,84.86267
2023-06-10 19:00:00,-34.900000000000006,-71.90000000000003,275.84998,286.0468,9.535356e+06,0.6889801,4.616047,100248.31,1.7106531e-06,0,0001,85.29106
2023-06-10 20:00:00,-34.900000000000006,-71.90000000000003,275.87946,285.69122,1.0682212e+07,0.60266113,4.283062,100254.75,2.5715462e-06,0,0001,85.79703
2023-06-10 21:00:00,-34.900000000000006,-71.90000000000003,276.2979,284.67352,1.1274672e+07,0.5934601,3.8701096,100268.69,2.5745267e-06,0,0001,87.72959
2023-06-10 22:00:00,-34.900000000000006,-71.90000000000003,275.77283,283.0786,1.1359312e+07,0.41931152,3.775587,100302.69,2.5745267e-06,0,0001,89.16768
2023-06-10 23:00:00,-34.900000000000006,-71.90000000000003,275.3111,281.91364,1.1359312e+07,0.24897766,3.7040024,100337.875,2.5745267e-06,0,0001,90.12811
2023-06-11 00:00:00,-34.900000000000006,-71.90000000000003,274.67432,280.94916,1.1359312e+07,0.11122131,3.5623703,100367.625,2.5745267e-06,0,0001,90.56676
2023-06-11 01:00:00,-34.900000000000006,-71.90000000000003,274.15698,280.19922,0.0,-0.055221558,3.3072224,100385.81,0.0,0,0001,90.87892
2023-06-11 02:00:00,-34.900000000000006,-71.90000000000003,273.5558,279.46295,0.0,-0.26550293,3.0778046,100406.0,0.0,0,0001,91.05155
2023-06-11 03:00:00,-34.900000000000006,-71.90000000000003,273.0478,278.77588,0.0,-0.5566864,3.020132,100392.06,0.0,0,0001,91.29154
2023-06-11 04:00:00,-34.900000000000006,-71.90000000000003,272.9499,278.16736,0.0,-0.6909332,2.879856,100389.5,0.0,0,0001,92.025696
2023-06-11 05:00:00,-34.900000000000006,-71.90000000000003,272.9364,277.63184,0.0,-0.689209,2.790268,100345.19,0.0,0,0001,92.78667
2023-06-11 06:00:00,-34.900000000000006,-71.90000000000003,272.9115,277.19568,0.0,-0.57188034,2.7560196,100346.44,0.0,0,0001,93.3915
2023-06-11 07:00:00,-34.900000000000006,-71.90000000000003,272.8697,276.43213,0.0,-0.64764404,2.6488152,100293.625,0.0,0,0001,94.464966
2023-06-11 08:00:00,-34.900000000000006,-71.90000000000003,272.79584,276.0204,0.0,-0.7043762,2.4662104,100290.94,0.0,0,0001,94.9721
2023-06-11 09:00:00,-34.900000000000006,-71.90000000000003,272.6922,275.63098,0.0,-0.83026123,2.4021606,100269.75,0.0,0,0001,95.403015
2023-06-11 10:00:00,-34.900000000000006,-71.90000000000003,272.54077,275.2705,0.0,-1.0009918,2.3309326,100278.375,0.0,0,0001,95.718796
2023-06-11 11:00:00,-34.900000000000006,-71.90000000000003,272.34662,274.90576,0.0,-1.0455017,2.232172,100297.875,0.0,0,0001,95.97666
2023-06-11 12:00:00,-34.900000000000006,-71.90000000000003,272.18066,274.47827,560.0,-0.9005432,2.1116867,100332.0,0.0,0,0001,96.376
2023-06-11 13:00:00,-34.900000000000006,-71.90000000000003,272.7055,275.5426,275080.0,-0.62246704,1.9756069,100379.75,0.0,0,0001,95.557724
2023-06-11 14:00:00,-34.900000000000006,-71.90000000000003,272.76288,277.82544,1.147572e+06,-0.51086426,2.6850796,100399.31,0.0,0,0001,92.24545
2023-06-11 15:00:00,-34.900000000000006,-71.90000000000003,273.27173,279.4779,2.547704e+06,-0.50801086,3.0996408,100416.875,0.0,0,0001,90.61584
2023-06-11 16:00:00,-34.900000000000006,-71.90000000000003,273.8672,281.01172,4.316708e+06,-0.48286438,3.0231686,100357.875,0.0,0,0001,89.31703
2023-06-11 17:00:00,-34.900000000000006,-71.90000000000003,274.39893,282.38846,6.254324e+06,-0.26487732,2.9294739,100269.0,0.0,0,0001,88.17222
2023-06-11 18:00:00,-34.900000000000006,-71.90000000000003,274.7942,283.40314,8.14266e+06,0.18034363,2.921692,100199.19,0.0,0,0001,87.34758
2023-06-11 19:00:00,-34.900000000000006,-71.90000000000003,275.2422,283.80032,9.768328e+06,0.45422363,3.4557953,100204.56,0.0,0,0001,87.4365
2023-06-11 20:00:00,-34.900000000000006,-71.90000000000003,275.223,283.66217,1.094678e+07,0.30578613,3.4267883,100214.56,0.0,0,0001,87.59617
2023-06-11 21:00:00,-34.900000000000006,-71.90000000000003,275.58826,282.73938,1.1550392e+07,0.16374207,3.065506,100221.31,0.0,0,0001,89.37429
2023-06-11 22:00:00,-34.900000000000006,-71.90000000000003,275.4441,281.04156,1.1636492e+07,-0.050842285,3.0915632,100244.69,0.0,0,0001,91.55414
2023-06-11 23:00:00,-34.900000000000006,-71.90000000000003,275.4084,279.74585,1.1636492e+07,-0.30697632,3.1350374,100241.75,0.0,0,0001,93.37458
2023-06-12 00:00:00,-34.900000000000006,-71.90000000000003,275.42926,278.6986,1.1636492e+07,-0.45584106,2.990096,100257.75,0.0,0,0001,94.95461
2023-06-12 01:00:00,-34.900000000000006,-71.90000000000003,275.44696,277.86102,0.0,-0.50834656,2.7997837,100279.31,0.0,0,0001,96.24356
2023-06-12 02:00:00,-34.900000000000006,-71.90000000000003,275.23914,277.1895,0.0,-0.68743896,2.7695131,100296.31,0.0,0,0001,96.94894
2023-06-12 03:00:00,-34.900000000000006,-71.90000000000003,275.018,276.64526,0.0,-0.8404236,2.6285543,100292.125,0.0,0,0001,97.44418
2023-06-12 04:00:00,-34.900000000000006,-71.90000000000003,274.83698,276.18372,0.0,-0.9069061,2.376297,100299.31,0.0,0,0001,97.877365
2023-06-12 05:00:00,-34.900000000000006,-71.90000000000003,274.61224,275.73987,0.0,-0.92170715,2.225296,100268.0,0.0,0,0001,98.21745
2023-06-12 06:00:00,-34.900000000000006,-71.90000000000003,274.42822,275.41614,0.0,-0.89678955,2.088028,100263.06,0.0,0,0001,98.435005
2023-06-12 07:00:00,-34.900000000000006,-71.90000000000003,274.1466,274.93823,0.0,-0.95384216,1.92099,100248.0,0.0,0,0001,98.74217
2023-06-12 08:00:00,-34.900000000000006,-71.90000000000003,273.9231,274.5504,0.0,-0.96624756,1.785492,100256.31,8.5830686e-07,0,0001,99.0007
2023-06-12 09:00:00,-34.900000000000006,-71.90000000000003,274.0829,274.63916,0.0,-0.9671936,1.7368469,100215.125,8.5830686e-07,0,0001,99.113884
2023-06-12 10:00:00,-34.900000000000006,-71.90000000000003,273.8966,274.32483,0.0,-1.0990143,1.6601868,100201.56,8.5830686e-07,0,0001,99.316475
2023-06-12 11:00:00,-34.900000000000006,-71.90000000000003,274.04907,274.55896,0.0,-1.1516571,1.5821838,100190.94,8.5830686e-07,0,0001,99.18726
2023-06-12 12:00:00,-34.900000000000006,-71.90000000000003,274.05762,274.65186,280.0,-1.2138519,1.5079803,100179.875,8.5830686e-07,0,0001,99.0537
2023-06-12 13:00:00,-34.900000000000006,-71.90000000000003,274.41364,275.3767,159416.0,-1.2021484,1.4147034,100198.5,8.5830686e-07,0,0001,98.47387
2023-06-12 14:00:00,-34.900000000000006,-71.90000000000003,274.96326,276.65472,687148.0,-1.1240692,1.4714355,100189.56,8.5830686e-07,0,0001,97.34444
2023-06-12 15:00:00,-34.900000000000006,-71.90000000000003,275.60272,278.23743,1.647356e+06,-0.8429413,1.4701385,100188.25,8.5830686e-07,0,0001,95.91141
2023-06-12 16:00:00,-34.900000000000006,-71.90000000000003,276.33044,280.07867,3.01954e+06,-0.5496216,1.3886108,100166.31,8.5830686e-07,0,0001,94.261696
2023-06-12 17:00:00,-34.900000000000006,-71.90000000000003,276.8871,281.88123,4.843304e+06,-0.22547913,1.208374,100066.44,8.5830686e-07,0,0001,92.46091
2023-06-12 18:00:00,-34.900000000000006,-71.90000000000003,277.19342,283.19485,6.709532e+06,0.02885437,1.0890045,99998.94,8.5830686e-07,0,0001,91.037155
2023-06-12 19:00:00,-34.900000000000006,-71.90000000000003,277.1776,283.8951,8.287868e+06,0.19459534,1.1330719,99949.06,8.5830686e-07,0,0001,90.03499
2023-06-12 20:00:00,-34.900000000000006,-71.90000000000003,277.01996,284.10052,9.404548e+06,0.10115051,0.80119324,99957.44,8.5830686e-07,0,0001,89.52647
2023-06-12 21:00:00,-34.900000000000006,-71.90000000000003,277.31952,283.6554,9.9928e+06,0.39709473,0.27563477,99963.44,8.5830686e-07,0,0001,90.57185
2023-06-12 22:00:00,-34.900000000000006,-71.90000000000003,277.48273,282.72034,1.0077896e+07,0.38735962,0.26989746,99949.19,8.5830686e-07,0,0001,92.12897
2023-06-12 23:00:00,-34.900000000000006,-71.90000000000003,277.35297,282.10645,1.0077896e+07,-0.33303833,0.2515869,99967.375,8.5830686e-07,0,0001,92.81995
2023-06-13 00:00:00,-34.900000000000006,-71.90000000000003,277.59668,280.95056,1.0077896e+07,-0.97984314,0.12461853,99965.125,1.7345808e-06,0,0001,94.87016
2023-06-13 01:00:00,-34.900000000000006,-71.90000000000003,276.9673,278.8313,0.0,-1.3426514,0.18499756,99974.125,0.0,0,0001,97.10049
2023-06-13 02:00:00,-34.900000000000006,-71.90000000000003,276.32495,277.864,0.0,-1.539566,0.28196716,99945.94,0.0,0,0001,97.59254
2023-06-13 03:00:00,-34.900000000000006,-71.90000000000003,275.60706,275.91956,0.0,-1.6086731,0.42295837,99909.81,0.0,0,0001,99.50388
2023-06-13 04:00:00,-34.900000000000006,-71.90000000000003,275.56665,275.60254,0.0,-1.4228668,0.542099,99890.25,0.0,0,0001,99.942894
2023-06-13 05:00:00,-34.900000000000006,-71.90000000000003,275.91724,276.44922,0.0,-1.5062561,0.8014221,99864.375,3.7252903e-08,0,0001,99.158325
2023-06-13 06:00:00,-34.900000000000006,-71.90000000000003,276.1526,276.68835,0.0,-1.4972992,0.9406738,99893.0,1.8328428e-06,0,0001,99.15312
2023-06-13 07:00:00,-34.900000000000006,-71.90000000000003,276.22363,276.56848,0.0,-1.4956512,0.72958374,99891.69,4.4927e-06,0,0001,99.453995
2023-06-13 08:00:00,-34.900000000000006,-71.90000000000003,276.08862,276.45605,0.0,-1.6524963,0.53811646,99923.25,4.4927e-06,0,0001,99.41805
2023-06-13 09:00:00,-34.900000000000006,-71.90000000000003,275.7998,276.26965,0.0,-1.8320007,0.2611847,99885.19,4.4927e-06,0,0001,99.255875
2023-06-13 10:00:00,-34.900000000000006,-71.90000000000003,275.4685,276.18262,0.0,-1.6885223,0.19224548,99943.5,4.5001507e-06,0,0001,98.87014
2023-06-13 11:00:00,-34.900000000000006,-71.90000000000003,275.09912,276.0382,0.0,-1.5762634,0.2793274,99990.875,4.9471855e-06,0,0001,98.51547
2023-06-13 12:00:00,-34.900000000000006,-71.90000000000003,274.81006,276.0089,224.0,-1.7593842,0.14788818,100038.69,7.6293945e-06,0,0001,98.107544
2023-06-13 13:00:00,-34.900000000000006,-71.90000000000003,274.48145,276.43518,154628.0,-1.8188629,-0.0118255615,100059.5,8.538365e-06,0,0001,96.934975
2023-06-13 14:00:00,-34.900000000000006,-71.90000000000003,274.40308,277.82324,718772.0,-1.5912628,0.059768677,100059.875,9.387732e-06,0,0001,94.70917
2023-06-13 15:00:00,-34.900000000000006,-71.90000000000003,275.7483,279.85284,1.727192e+06,-1.216568,0.11457825,100054.94,9.447336e-06,0,0001,93.72413
2023-06-13 16:00:00,-34.900000000000006,-71.90000000000003,277.34192,282.4229,3.2885e+06,-0.9246826,0.040039062,100007.0,9.447336e-06,0,0001,92.348976
2023-06-13 17:00:00,-34.900000000000006,-71.90000000000003,278.02197,284.3871,4.983752e+06,-0.10974121,0.2443695,99950.5,9.447336e-06,0,0001,90.55519
2023-06-13 18:00:00,-34.900000000000006,-71.90000000000003,278.45325,285.6895,6.738468e+06,0.74768066,0.5543976,99916.81,9.447336e-06,0,0001,89.36688
2023-06-13 19:00:00,-34.900000000000006,-71.90000000000003,277.49548,285.97925,8.324644e+06,1.290863,0.98446655,99943.94,9.447336e-06,0,0001,87.63677
2023-06-13 20:00:00,-34.900000000000006,-71.90000000000003,277.77942,285.67575,9.504352e+06,1.288559,0.9929657,99946.125,9.447336e-06,0,0001,88.44093
2023-06-13 21:00:00,-34.900000000000006,-71.90000000000003,278.8446,284.67545,1.0104696e+07,1.0232086,0.8164978,99928.875,9.447336e-06,0,0001,91.330025
2023-06-13 22:00:00,-34.900000000000006,-71.90000000000003,279.04944,283.0847,1.0187724e+07,0.81892395,0.993927,99953.625,9.447336e-06,0,0001,93.901184
2023-06-13 23:00:00,-34.900000000000006,-71.90000000000003,278.73962,281.07288,1.0187724e+07,0.35578918,1.2966156,99967.94,9.447336e-06,0,0001,96.41121
2023-06-14 00:00:00,-34.900000000000006,-71.90000000000003,277.63135,279.71558,1.0187724e+07,-0.18325806,1.4664764,99988.0,9.447336e-06,0,0001,96.77314
2023-06-14 01:00:00,-34.900000000000006,-71.90000000000003,276.77527,278.52087,0.0,-0.7986908,1.3762703,99976.625,0.0,0,0001,97.27976
2023-06-14 02:00:00,-34.900000000000006,-71.90000000000003,276.07556,277.42358,0.0,-1.2643433,0.9478235,99983.0,0.0,0,0001,97.8854
2023-06-14 03:00:00,-34.900000000000006,-71.90000000000003,275.50024,276.88733,0.0,-1.356247,0.63980865,99930.56,0.0,0,0001,97.82026
2023-06-14 04:00:00,-34.900000000000006,-71.90000000000003,274.9928,275.3213,0.0,-1.0676575,0.5724983,99941.81,0.0,0,0001,99.477425
2023-06-14 05:00:00,-34.900000000000006,-71.90000000000003,275.25708,275.80505,0.0,-1.1240692,0.4381523,99924.69,2.6971102e-06,0,0001,99.13099
2023-06-14 06:00:00,-34.900000000000006,-71.90000000000003,274.9375,276.11096,0.0,-1.4184875,0.39787674,99930.375,3.553927e-06,0,0001,98.14817
2023-06-14 07:00:00,-34.900000000000006,-71.90000000000003,274.563,275.76953,0.0,-1.4212799,0.37223244,99965.94,6.170571e-06,0,0001,98.09379
2023-06-14 08:00:00,-34.900000000000006,-71.90000000000003,274.6045,276.14038,0.0,-1.5455627,0.35548115,99936.0,6.170571e-06,0,0001,97.581726
2023-06-14 09:00:00,-34.900000000000006,-71.90000000000003,274.40332,276.20996,0.0,-1.7281189,0.4424343,99894.25,6.207824e-06,0,0001,97.160706
2023-06-14 10:00:00,-34.900000000000006,-71.90000000000003,274.08252,276.19824,0.0,-1.6232452,0.5996399,99920.625,7.109344e-06,0,0001,96.68108
2023-06-14 11:00:00,-34.900000000000006,-71.90000000000003,273.88696,276.3722,0.0,-1.4881287,0.54467773,99934.56,7.1018935e-06,0,0001,96.11267
2023-06-14 12:00:00,-34.900000000000006,-71.90000000000003,273.97266,276.56848,226.0,-1.5210724,0.51672935,99959.44,7.1018935e-06,0,0001,95.94535
2023-06-14 13:00:00,-34.900000000000006,-71.90000000000003,274.86218,277.74792,151672.0,-1.2203827,0.48742676,99991.625,7.1018935e-06,0,0001,95.52036
2023-06-14 14:00:00,-34.900000000000006,-71.90000000000003,276.1764,280.01135,684160.0,-1.003128,0.5739012,100009.06,7.1018935e-06,0,0001,94.13045
2023-06-14 15:00:00,-34.900000000000006,-71.90000000000003,277.0647,282.80493,1.673896e+06,-0.73080444,0.7451925,100013.81,7.1018935e-06,0,0001,91.40173
2023-06-14 16:00:00,-34.900000000000006,-71.90000000000003,276.92346,285.40955,3.225328e+06,-0.17767334,1.1201935,99984.375,7.971179e-06,0,0001,87.60836
2023-06-14 17:00:00,-34.900000000000006,-71.90000000000003,276.90063,287.10327,4.949312e+06,0.47358704,1.5983124,99920.44,7.975498e-06,0,0001,85.337845
2023-06-14 18:00:00,-34.900000000000006,-71.90000000000003,277.11377,288.16733,6.653832e+06,0.6741791,1.978363,99870.75,7.9602e-06,0,0001,84.25175
2023-06-14 19:00:00,-34.900000000000006,-71.90000000000003,277.85974,289.21268,8.09282e+06,0.55348206,1.8572054,99779.56,7.9602e-06,0,0001,83.91167
2023-06-14 20:00:00,-34.900000000000006,-71.90000000000003,279.5088,289.0304,9.147584e+06,0.94088745,1.4070158,99791.5,7.9602e-06,0,0001,86.35556
2023-06-14 21:00:00,-34.900000000000006,-71.90000000000003,280.4132,287.99826,9.684136e+06,1.1469116,1.4206543,99809.19,7.964651e-06,0,0001,88.96874
2023-06-14 22:00:00,-34.900000000000006,-71.90000000000003,280.02295,286.56787,9.760668e+06,0.7691498,1.6593323,99836.625,7.963905e-06,0,0001,90.374695
2023-06-14 23:00:00,-34.900000000000006,-71.90000000000003,279.91785,284.96844,9.760668e+06,0.4647522,1.8308411,99868.375,7.963905e-06,0,0001,92.464066
2023-06-15 00:00:00,-34.900000000000006,-71.90000000000003,279.58044,283.4441,9.760668e+06,0.3237915,1.8652191,99875.125,7.963905e-06,0,0001,94.16239
2023-06-15 01:00:00,-34.900000000000006,-71.90000000000003,278.9939,282.52014,0.0,0.19232178,1.8836975,99914.5,0.0,0,0001,94.643265
2023-06-15 02:00:00,-34.900000000000006,-71.90000000000003,278.64966,281.8015,0.0,0.0013275146,1.9250641,99918.56,0.0,0,0001,95.18872
